measure calculation,annex,country,fishing_activity,fishing_capacity,gt_days_at_sea,no_vessels,nominal_effort,regulated area,regulated gear,specon,vessel length,year
5600.97,BOB,FRA,24.95,550,1362.47,2,5600.97,8B-BOB,POTS,SBCIIIART5,O15M,2009
1275262.6,BOB,FRA,4239.98,14401,428514.95,40,1275262.6,8A-BOB,TRAMMEL,SBCIIIART5,O15M,2009
690962.22,BOB,FRA,2550.04,11143,196455.54,31,690962.22,8B-BOB,TRAMMEL,SBCIIIART5,O15M,2009
152261,BOB,BEL,,4946,51580,13,152261,8A-BOB,BEAM,SBCIIIART5,O15M,2010
760585,BOB,BEL,,4946,246721,13,760585,8B-BOB,BEAM,SBCIIIART5,O15M,2010
250302.82,BOB,FRA,541.83,5588,71119.77,3,250302.82,8A-BOB,DEM_SEINE,SBCIIIART5,O15M,2010
33708.93,BOB,FRA,75.31,3282,9160.76,2,33708.93,8B-BOB,DEM_SEINE,SBCIIIART5,O15M,2010
397,BOB,FRA,1,397,86.53,1,397,8A-BOB,DREDGE,SBCIIIART5,O15M,2010
397,BOB,FRA,1,397,86.53,1,397,8B-BOB,DREDGE,SBCIIIART5,O15M,2010
435497.06,BOB,FRA,1399.88,8499,158587.33,11,435497.06,8A-BOB,GILL,SBCIIIART5,O15M,2010
158799.38,BOB,FRA,499.49,3807,51878.56,7,158799.38,8B-BOB,GILL,SBCIIIART5,O15M,2010
19946.62,BOB,FRA,69.77,1451,3812.34,3,19946.62,8A-BOB,LONGLINE,SBCIIIART5,O15M,2010
23661.25,BOB,FRA,79.45,1542,6638.7,2,23661.25,8B-BOB,LONGLINE,SBCIIIART5,O15M,2010
3500138.92,BOB,FRA,10616.99,58261,827898.6,32,3500138.92,8A-BOB,OTTER,SBCIIIART5,O15M,2010
1060550.33,BOB,FRA,3742.96,24380,229415.52,24,1060550.33,8B-BOB,OTTER,SBCIIIART5,O15M,2010
540,BOB,FRA,3,180,155.85,1,540,8A-BOB,PEL_SEINE,SBCIIIART5,O15M,2010
161014.04,BOB,FRA,485.25,9663,37579.26,9,161014.04,8A-BOB,PEL_TRAWL,SBCIIIART5,O15M,2010
34839.25,BOB,FRA,102.69,3432,8183.08,4,34839.25,8B-BOB,PEL_TRAWL,SBCIIIART5,O15M,2010
2456.61,BOB,FRA,11.17,220,611.7,1,2456.61,8A-BOB,POTS,SBCIIIART5,O15M,2010
8746.4,BOB,FRA,39.76,220,2177.86,1,8746.4,8B-BOB,POTS,SBCIIIART5,O15M,2010
1119180.35,BOB,FRA,3691.68,14545,374619.21,42,1119180.35,8A-BOB,TRAMMEL,SBCIIIART5,O15M,2010
1440112.04,BOB,FRA,5120.67,14380,365081.11,38,1440112.04,8B-BOB,TRAMMEL,SBCIIIART5,O15M,2010
150812,BOB,BEL,,7221,51331,15,150812,8A-BOB,BEAM,SBCIIIART5,O15M,2011
747810,BOB,BEL,,7221,251746,15,747810,8B-BOB,BEAM,SBCIIIART5,O15M,2011
385279.72,BOB,FRA,884.84,5204,98939.41,2,385279.72,8A-BOB,DEM_SEINE,SBCIIIART5,O15M,2011
103079.21,BOB,FRA,234.36,4807,26917.99,2,103079.21,8B-BOB,DEM_SEINE,SBCIIIART5,O15M,2011
417762.38,BOB,FRA,1312.95,8038,146536.46,8,417762.38,8A-BOB,GILL,SBCIIIART5,O15M,2011
144221.19,BOB,FRA,431.1,3820,47016.51,6,144221.19,8B-BOB,GILL,SBCIIIART5,O15M,2011
20873.68,BOB,FRA,72.34,850,4103.33,3,20873.68,8A-BOB,LONGLINE,SBCIIIART5,O15M,2011
19711.66,BOB,FRA,58.89,1006,5529.47,2,19711.66,8B-BOB,LONGLINE,SBCIIIART5,O15M,2011
3937388.93,BOB,FRA,11843.51,60688,935295.3,36,3937388.93,8A-BOB,OTTER,SBCIIIART5,O15M,2011
1232857.8,BOB,FRA,4269.34,28411,261022.74,26,1232857.8,8B-BOB,OTTER,SBCIIIART5,O15M,2011
156143.39,BOB,FRA,483.59,8470,35797.27,6,156143.39,8A-BOB,PEL_TRAWL,SBCIIIART5,O15M,2011
13515.88,BOB,FRA,43.69,2085,2915.74,5,13515.88,8B-BOB,PEL_TRAWL,SBCIIIART5,O15M,2011
339.74,BOB,FRA,1.54,220,84.6,1,339.74,8A-BOB,POTS,SBCIIIART5,O15M,2011
5496.14,BOB,FRA,24.98,220,1368.54,1,5496.14,8B-BOB,POTS,SBCIIIART5,O15M,2011
1019684.7,BOB,FRA,3232.86,16087,338155.19,40,1019684.7,8A-BOB,TRAMMEL,SBCIIIART5,O15M,2011
1397385.85,BOB,FRA,4998.72,21174,364916.31,40,1397385.85,8B-BOB,TRAMMEL,SBCIIIART5,O15M,2011
136302,BOB,BEL,,7017,45998,14,136302,8A-BOB,BEAM,SBCIIIART5,O15M,2012
586698,BOB,BEL,,6061,194669,13,586698,8B-BOB,BEAM,SBCIIIART5,O15M,2012
950,BOB,BEL,,284,284,1,950,8A-BOB,OTTER,SBCIIIART5,O15M,2012
2499,BOB,BEL,,284,747,1,2499,8B-BOB,OTTER,SBCIIIART5,O15M,2012
533010,BOB,FRA,1161.58,7072,150182.84,3,533010,8A-BOB,DEM_SEINE,SBCIIIART5,O15M,2012
114419.72,BOB,FRA,227.02,6278,36826.51,3,114419.72,8B-BOB,DEM_SEINE,SBCIIIART5,O15M,2012
524586.9,BOB,FRA,1608.46,6778,177179.26,10,524586.9,8A-BOB,GILL,SBCIIIART5,O15M,2012
86643.17,BOB,FRA,270.56,3087,27869.39,7,86643.17,8B-BOB,GILL,SBCIIIART5,O15M,2012
51845.75,BOB,FRA,178.54,1233,10284.71,2,51845.75,8A-BOB,LONGLINE,SBCIIIART5,O15M,2012
17989.29,BOB,FRA,53.38,2174,5247.21,2,17989.29,8B-BOB,LONGLINE,SBCIIIART5,O15M,2012
3858771.43,BOB,FRA,11628.29,55460,915677.37,37,3858771.43,8A-BOB,OTTER,SBCIIIART5,O15M,2012
1396309.07,BOB,FRA,4820.22,29508,313752.03,30,1396309.07,8B-BOB,OTTER,SBCIIIART5,O15M,2012
294,BOB,FRA,1,294,64.48,1,294,8A-BOB,PEL_SEINE,SBCIIIART5,O15M,2012
265235.54,BOB,FRA,803.22,11931,59960.84,10,265235.54,8A-BOB,PEL_TRAWL,SBCIIIART5,O15M,2012
38540.01,BOB,FRA,124.75,3374,7146.57,4,38540.01,8B-BOB,PEL_TRAWL,SBCIIIART5,O15M,2012
1479.44,BOB,FRA,6.73,220,368.38,1,1479.44,8A-BOB,POTS,SBCIIIART5,O15M,2012
7321.26,BOB,FRA,33.28,220,1823,1,7321.26,8B-BOB,POTS,SBCIIIART5,O15M,2012
935341.43,BOB,FRA,3011.24,12509,313149.31,28,935341.43,8A-BOB,TRAMMEL,SBCIIIART5,O15M,2012
1474810.9,BOB,FRA,5288.51,15660,404894.39,42,1474810.9,8B-BOB,TRAMMEL,SBCIIIART5,O15M,2012
102233,BOB,BEL,,5207,35068,13,102233,8A-BOB,BEAM,SBCIIIART5,O15M,2013
664369,BOB,BEL,,5207,224392,13,664369,8B-BOB,BEAM,SBCIIIART5,O15M,2013
500007.5,BOB,FRA,1050.5,3176,150621.29,7,500007.5,8A-BOB,DEM_SEINE,SBCIIIART5,O15M,2013
148785.5,BOB,FRA,293.5,2794,48025.38,6,148785.5,8B-BOB,DEM_SEINE,SBCIIIART5,O15M,2013
2878.25,BOB,FRA,7.25,794,627.35,1,2878.25,8A-BOB,DREDGE,SBCIIIART5,O15M,2013
545481.5,BOB,FRA,1596.5,6967,182591.06,11,545481.5,8A-BOB,GILL,SBCIIIART5,O15M,2013
170504.09,BOB,FRA,500.41,5133,57956.36,10,170504.09,8B-BOB,GILL,SBCIIIART5,O15M,2013
11426,BOB,FRA,39.5,661,2324.49,2,11426,8A-BOB,LONGLINE,SBCIIIART5,O15M,2013
19377,BOB,FRA,61.83,1182,5271.18,4,19377,8B-BOB,LONGLINE,SBCIIIART5,O15M,2013
3306439.16,BOB,FRA,10302.99,24243,768348.82,39,3306439.16,8A-BOB,OTTER,SBCIIIART5,O15M,2013
1293399,BOB,FRA,4551.66,11328,285084.22,29,1293399,8B-BOB,OTTER,SBCIIIART5,O15M,2013
7055,BOB,FRA,21,1045,2210.12,1,7055,8A-BOB,PEL_SEINE,SBCIIIART5,O15M,2013
278303,BOB,FRA,860.5,10967,63239.4,14,278303,8A-BOB,PEL_TRAWL,SBCIIIART5,O15M,2013
88277,BOB,FRA,230.83,3280,21066.7,4,88277,8B-BOB,PEL_TRAWL,SBCIIIART5,O15M,2013
27719.67,BOB,FRA,97.67,505,5274.03,2,27719.67,8A-BOB,POTS,SBCIIIART5,O15M,2013
7186.67,BOB,FRA,32.67,220,1789.48,1,7186.67,8B-BOB,POTS,SBCIIIART5,O15M,2013
783620.99,BOB,FRA,2664.16,9607,251288.53,27,783620.99,8A-BOB,TRAMMEL,SBCIIIART5,O15M,2013
1133065.24,BOB,FRA,4303.9,11044,346590.99,34,1133065.24,8B-BOB,TRAMMEL,SBCIIIART5,O15M,2013
137843,BOB,BEL,125,8522,46817,15,137843,8A-BOB,BEAM,SBCIIIART5,O15M,2014
666808,BOB,BEL,594,7464,219727,15,666808,8B-BOB,BEAM,SBCIIIART5,O15M,2014
646517.41,BOB,FRA,1505.43,4456,180490.95,8,646517.41,8A-BOB,DEM_SEINE,SBCIIIART5,O15M,2014
152536.4,BOB,FRA,338.1,4456,45549.68,7,152536.4,8B-BOB,DEM_SEINE,SBCIIIART5,O15M,2014
536043.28,BOB,FRA,1621.22,8016,184525.23,11,536043.28,8A-BOB,GILL,SBCIIIART5,O15M,2014
204843.6,BOB,FRA,630.03,5666,63394.94,12,204843.6,8B-BOB,GILL,SBCIIIART5,O15M,2014
23016.79,BOB,FRA,79.63,630,4381.73,2,23016.79,8A-BOB,LONGLINE,SBCIIIART5,O15M,2014
33717.8,BOB,FRA,120.83,1102,7992.98,4,33717.8,8B-BOB,LONGLINE,SBCIIIART5,O15M,2014
3376623.31,BOB,FRA,10673,23552,781064.74,38,3376623.31,8A-BOB,OTTER,SBCIIIART5,O15M,2014
1369596.31,BOB,FRA,4697.59,13809,311831.16,27,1369596.31,8B-BOB,OTTER,SBCIIIART5,O15M,2014
1470,BOB,FRA,5,294,322.4,1,1470,8A-BOB,PEL_SEINE,SBCIIIART5,O15M,2014
361590.42,BOB,FRA,981.46,12146,93555.06,17,361590.42,8A-BOB,PEL_TRAWL,SBCIIIART5,O15M,2014
52466.72,BOB,FRA,135.43,4152,12750.93,9,52466.72,8B-BOB,PEL_TRAWL,SBCIIIART5,O15M,2014
12081.45,BOB,FRA,45.63,505,2424.86,2,12081.45,8A-BOB,POTS,SBCIIIART5,O15M,2014
12516.89,BOB,FRA,56.31,505,3079.56,2,12516.89,8B-BOB,POTS,SBCIIIART5,O15M,2014
942238.7,BOB,FRA,3027.11,12557,291973.21,30,942238.7,8A-BOB,TRAMMEL,SBCIIIART5,O15M,2014
1250573.86,BOB,FRA,4578.82,14627,351454.82,34,1250573.86,8B-BOB,TRAMMEL,SBCIIIART5,O15M,2014
127694,BOB,BEL,113,5197,41155,11,127694,8A-BOB,BEAM,SBCIIIART5,O15M,2015
443824,BOB,BEL,395,3646,145863,9,443824,8B-BOB,BEAM,SBCIIIART5,O15M,2015
3600,BOB,BEL,3,254,762,1,3600,8A-BOB,OTTER,SBCIIIART5,O15M,2015
1200,BOB,BEL,1,254,254,1,1200,8B-BOB,OTTER,SBCIIIART5,O15M,2015
735094.09,BOB,FRA,1663.85,8221,211812.16,8,735094.09,8A-BOB,DEM_SEINE,SBCIIIART5,O15M,2015
192854.88,BOB,FRA,424.83,6719,58070.96,8,192854.88,8B-BOB,DEM_SEINE,SBCIIIART5,O15M,2015
590124.6,BOB,FRA,1829.4,7841,216812.47,11,590124.6,8A-BOB,GILL,SBCIIIART5,O15M,2015
253998.07,BOB,FRA,812.84,5881,90532.53,11,253998.07,8B-BOB,GILL,SBCIIIART5,O15M,2015
46140.36,BOB,FRA,159.02,2187,8758.12,2,46140.36,8A-BOB,LONGLINE,SBCIIIART5,O15M,2015
33414.45,BOB,FRA,99.56,2123,8457.04,2,33414.45,8B-BOB,LONGLINE,SBCIIIART5,O15M,2015
3597363.39,BOB,FRA,11265.14,46231,836645,24,3597363.39,8A-BOB,OTTER,SBCIIIART5,O15M,2015
1284450.65,BOB,FRA,4280.78,21195,287681.04,27,1284450.65,8B-BOB,OTTER,SBCIIIART5,O15M,2015
26.97,BOB,FRA,0.21,131,9.21,1,26.97,8A-BOB,PEL_SEINE,SBCIIIART5,O15M,2015
278.7,BOB,FRA,2.13,131,95.12,1,278.7,8B-BOB,PEL_SEINE,SBCIIIART5,O15M,2015
301427.45,BOB,FRA,830.48,14122,75505.48,6,301427.45,8A-BOB,PEL_TRAWL,SBCIIIART5,O15M,2015
26512.12,BOB,FRA,74.1,2740,6918.96,4,26512.12,8B-BOB,PEL_TRAWL,SBCIIIART5,O15M,2015
15546.17,BOB,FRA,56.32,285,2968.85,1,15546.17,8A-BOB,POTS,SBCIIIART5,O15M,2015
8107.16,BOB,FRA,36.85,440,2018.68,1,8107.16,8B-BOB,POTS,SBCIIIART5,O15M,2015
920889.97,BOB,FRA,2989.89,18529,283659.6,27,920889.97,8A-BOB,TRAMMEL,SBCIIIART5,O15M,2015
991511.54,BOB,FRA,3859.69,16844,262421.39,26,991511.54,8B-BOB,TRAMMEL,SBCIIIART5,O15M,2015
122220,BOB,BEL,105,6270,38749,13,122220,8A-BOB,BEAM,SBCIIIART5,O15M,2016
531582,BOB,BEL,460,5492,167264,13,531582,8B-BOB,BEAM,SBCIIIART5,O15M,2016
592532.71,BOB,FRA,1372.2,10740,162912.04,8,592532.71,8A-BOB,DEM_SEINE,SBCIIIART5,O15M,2016
158550.16,BOB,FRA,352.95,6413,46587.45,7,158550.16,8B-BOB,DEM_SEINE,SBCIIIART5,O15M,2016
567685.49,BOB,FRA,1739.4,7020,206306.38,10,567685.49,8A-BOB,GILL,SBCIIIART5,O15M,2016
203419.76,BOB,FRA,612.32,4231,68485.32,7,203419.76,8B-BOB,GILL,SBCIIIART5,O15M,2016
13583.17,BOB,FRA,39.98,2122,4109.53,3,13583.17,8A-BOB,LONGLINE,SBCIIIART5,O15M,2016
30088.7,BOB,FRA,85.32,2122,7741.73,3,30088.7,8B-BOB,LONGLINE,SBCIIIART5,O15M,2016
3679324.16,BOB,FRA,11430.32,62051,862310.91,43,3679324.16,8A-BOB,OTTER,SBCIIIART5,O15M,2016
1178855.04,BOB,FRA,3949.19,25007,270578.23,20,1178855.04,8B-BOB,OTTER,SBCIIIART5,O15M,2016
337471.5,BOB,FRA,909.95,12914,83917.85,8,337471.5,8A-BOB,PEL_TRAWL,SBCIIIART5,O15M,2016
48607.45,BOB,FRA,136.28,3623,12189.45,6,48607.45,8B-BOB,PEL_TRAWL,SBCIIIART5,O15M,2016
33874.97,BOB,FRA,122.74,505,6471.16,2,33874.97,8A-BOB,POTS,SBCIIIART5,O15M,2016
6758.05,BOB,FRA,30.72,440,1682.75,1,6758.05,8B-BOB,POTS,SBCIIIART5,O15M,2016
866373.44,BOB,FRA,2957.86,19696,269084.58,27,866373.44,8A-BOB,TRAMMEL,SBCIIIART5,O15M,2016
1041197.92,BOB,FRA,3907.39,16239,266417.67,26,1041197.92,8B-BOB,TRAMMEL,SBCIIIART5,O15M,2016
2459587,IIB,PRT,,,1016204.83,16,2459587,8C-9A,3A,IIB72AB,O15M,2003
1796,IIB,PRT,,,600.12,1,1796,8C-9A,3B,IIB72AB,O15M,2003
327562,IIB,PRT,,,120901.69,14,327562,8C-9A,3C,IIB72AB,O15M,2003
1657564,IIB,PRT,,,686980.18,12,1657564,8C-9A,3A,IIB72AB,O15M,2004
2695,IIB,PRT,,,784.3,1,2695,8C-9A,3B,IIB72AB,O15M,2004
265764,IIB,PRT,,,94818.63,10,265764,8C-9A,3C,IIB72AB,O15M,2004
1609414,IIB,PRT,,,662813.08,17,1609414,8C-9A,3A,IIB72AB,O15M,2005
25049,IIB,PRT,,,5074.44,3,25049,8C-9A,3B,IIB72AB,O15M,2005
509508,IIB,PRT,,,140551.54,30,509508,8C-9A,3C,IIB72AB,O15M,2005
559684,IIB,PRT,,,213364.38,10,559684,8C-9A,3A,IIB72AB,O15M,2006
65275,IIB,PRT,,,16507.28,7,65275,8C-9A,3B,IIB72AB,O15M,2006
757301,IIB,PRT,,,208134.75,32,757301,8C-9A,3C,IIB72AB,O15M,2006
186221,IIB,PRT,,,80436.3,2,186221,8C-9A,3A,IIB72AB,O15M,2007
68541,IIB,PRT,,,16998.44,8,68541,8C-9A,3B,IIB72AB,O15M,2007
706450,IIB,PRT,,,196444.91,30,706450,8C-9A,3C,IIB72AB,O15M,2007
182637,IIB,PRT,,,74710.97,3,182637,8C-9A,3A,IIB72AB,O15M,2008
71600,IIB,PRT,,,19245.92,11,71600,8C-9A,3B,IIB72AB,O15M,2008
630364,IIB,PRT,,,170541.44,27,630364,8C-9A,3C,IIB72AB,O15M,2008
55845.78,IIB,FRA,146.72,2625,12034.52,3,55845.78,8C-9A,3A,IIB72AB,O15M,2009
1497.92,IIB,FRA,4.07,368,235.6,1,1497.92,8C-9A,3B,IIB72AB,O15M,2009
278833,IIB,PRT,,,97956.13,5,278833,8C-9A,3A,IIB72AB,O15M,2009
118150,IIB,PRT,,,28101.85,18,118150,8C-9A,3B,IIB72AB,O15M,2009
701404,IIB,PRT,,,190785.02,32,701404,8C-9A,3C,IIB72AB,O15M,2009
16526.69,IIB,FRA,34.57,1434,5843.1,1,16526.69,8C-9A,3A,IIB72AB,O15M,2010
265182,IIB,PRT,,,88638.06,4,265182,8C-9A,3A,IIB72AB,O15M,2010
105759,IIB,PRT,,,22890.94,15,105759,8C-9A,3B,IIB72AB,O15M,2010
704076,IIB,PRT,,,200079.54,29,704076,8C-9A,3C,IIB72AB,O15M,2010
1751.89,IIB,FRA,4.76,368,606.79,1,1751.89,8C-9A,3A,IIB72AB,O15M,2011
846763,IIB,PRT,,,310541.2,7,846763,8C-9A,3A,IIB72AB,O15M,2011
91704,IIB,PRT,,,20918.57,19,91704,8C-9A,3B,IIB72AB,O15M,2011
717785,IIB,PRT,,,196561.57,28,717785,8C-9A,3C,IIB72AB,O15M,2011
5386.37,IIB,FRA,14.64,736,1865.62,1,5386.37,8C-9A,3A,IIB72AB,O15M,2012
5904.36,IIB,FRA,16.04,368,928.65,1,5904.36,8C-9A,3B,IIB72AB,O15M,2012
1515797,IIB,PRT,,,592618.5,13,1515797,8C-9A,3A,IIB72AB,O15M,2012
86273,IIB,PRT,,,20184.32,8,86273,8C-9A,3B,IIB72AB,O15M,2012
193858,IIB,PRT,,,80171.55,10,193858,8C-9A,3C,IIB72AB,O15M,2012
1323,IIB,FRA,3,441,657,1,1323,8C-9A,3B,IIB72AB,O15M,2013
14784,IIB,FRA,56,264,7336,1,14784,8C-9A,3C,IIB72AB,O15M,2013
1270703,IIB,PRT,,,488021.85,6,1270703,8C-9A,3A,IIB72AB,O15M,2013
37790,IIB,PRT,,,7361.27,8,37790,8C-9A,3B,IIB72AB,O15M,2013
286594,IIB,PRT,,,124093.37,6,286594,8C-9A,3C,IIB72AB,O15M,2013
15479.1,IIB,ESP,218,572,22308,1,15479.1,8C-9A,3A,IIB72AB,O15M,2014
26836.44,IIB,FRA,69.09,1928,8857.3,4,26836.44,8C-9A,3A,IIB72AB,O15M,2014
1212.25,IIB,FRA,4.59,264,601.53,1,1212.25,8C-9A,3C,IIB72AB,O15M,2014
675359,IIB,PRT,,,265333.3,6,675359,8C-9A,3A,IIB72AB,O15M,2014
119175,IIB,PRT,,,24901.99,6,119175,8C-9A,3B,IIB72AB,O15M,2014
220365,IIB,PRT,,,93904.85,8,220365,8C-9A,3C,IIB72AB,O15M,2014
60615.45,IIB,ESP,303,,23916.56,3,60615.45,8C-9A,3C,IIB72AB,O15M,2015
14670.38,IIB,FRA,35.72,2802,4849.58,3,14670.38,8C-9A,3A,IIB72AB,O15M,2015
1757.2,IIB,FRA,4.15,423,822.52,1,1757.2,8C-9A,3B,IIB72AB,O15M,2015
454985,IIB,PRT,,,180355.72,6,454985,8C-9A,3A,IIB72AB,O15M,2015
186537,IIB,PRT,,,46570.91,8,186537,8C-9A,3B,IIB72AB,O15M,2015
85220,IIB,PRT,,,36071.29,6,85220,8C-9A,3C,IIB72AB,O15M,2015
226850.4,IIB,ESP,25416,38713.78,83675.6,296,226850.4,8C-9A,3C,IIB72AB,O15M,2016
28941.1,IIB,FRA,61.9,4776,7620.83,4,28941.1,8C-9A,3A,IIB72AB,O15M,2016
434.5,IIB,FRA,1.38,316,240.63,1,434.5,8C-9A,3B,IIB72AB,O15M,2016
6916.17,IIB,FRA,21.16,996,3354.6,1,6916.17,8C-9A,3C,IIB72AB,O15M,2016
334418.18,IIB,PRT,,,142852.44,4,334418.18,8C-9A,3A,IIB72AB,O15M,2016
99822.17,IIB,PRT,,,19589.34,10,99822.17,8C-9A,3B,IIB72AB,O15M,2016
71372.41,IIB,PRT,,,29359.61,5,71372.41,8C-9A,3C,IIB72AB,O15M,2016
8852.8,IIB,ENG,,503,3942.4,1,8852.8,8C-9A,3C,NONE,O15M,2003
120552,IIB,FRA,,,27893,6,120552,8C-9A,3A,NONE,O15M,2003
4282,IIB,FRA,,,1343,2,4282,8C-9A,3B,NONE,O15M,2003
1923,IIB,FRA,,,342,1,1923,8C-9A,3T,NONE,O15M,2003
3680,IIB,FRA,,,1400,1,3680,8C-9A,PEL_SEINE,NONE,O15M,2003
220788,IIB,FRA,,,45622,65,220788,8C-9A,PEL_TRAWL,NONE,O15M,2003
4208,IIB,IRL,,,1320,1,4208,8C-9A,3A,NONE,O15M,2003
11686,IIB,IRL,,,5025,1,11686,8C-9A,PEL_TRAWL,NONE,O15M,2003
5077895,IIB,PRT,9650,521105.73,2008963.55,25,5077895,8C-9A,3A,NONE,O15M,2003
71985,IIB,PRT,234,13555.08,30118.2,3,71985,8C-9A,3B,NONE,O15M,2003
55329,IIB,PRT,173,7703.32,20485.15,3,55329,8C-9A,3C,NONE,O15M,2003
37931,IIB,PRT,,,15256.32,3,37931,8C-9A,3T,NONE,O15M,2003
8607,IIB,PRT,,,3405.18,1,8607,8C-9A,POTS,NONE,O15M,2003
110098,IIB,FRA,,,22088,6,110098,8C-9A,3A,NONE,O15M,2004
28023,IIB,FRA,,,7301,2,28023,8C-9A,3B,NONE,O15M,2004
3972,IIB,FRA,,,1131,2,3972,8C-9A,3C,NONE,O15M,2004
28325,IIB,FRA,,,8621,4,28325,8C-9A,PEL_SEINE,NONE,O15M,2004
67564,IIB,FRA,,,14706,10,67564,8C-9A,PEL_TRAWL,NONE,O15M,2004
5074403,IIB,PRT,9340,548941.75,1965871.47,24,5074403,8C-9A,3A,NONE,O15M,2004
32276,IIB,PRT,148,8492.83,10050.88,6,32276,8C-9A,3B,NONE,O15M,2004
33808,IIB,PRT,106,6904.8,12712.05,3,33808,8C-9A,3C,NONE,O15M,2004
39629,IIB,PRT,,,10672.84,5,39629,8C-9A,3T,NONE,O15M,2004
4884,IIB,PRT,,,735.04,1,4884,8C-9A,POTS,NONE,O15M,2004
1277.14,IIB,ENG,,596,450,1,1277.14,8C-9A,3A,NONE,O15M,2005
198178,IIB,FRA,,,41659,9,198178,8C-9A,3A,NONE,O15M,2005
97040,IIB,FRA,,,22441,5,97040,8C-9A,3B,NONE,O15M,2005
1620,IIB,FRA,,,284,1,1620,8C-9A,3C,NONE,O15M,2005
515,IIB,FRA,,,144,1,515,8C-9A,GILL,NONE,O15M,2005
6056,IIB,FRA,,,4028,1,6056,8C-9A,PEL_SEINE,NONE,O15M,2005
118899,IIB,FRA,,,29433,20,118899,8C-9A,PEL_TRAWL,NONE,O15M,2005
4425695,IIB,PRT,8452,456135.97,1704981.96,34,4425695,8C-9A,3A,NONE,O15M,2005
119059,IIB,PRT,466,14086.84,42818.22,10,119059,8C-9A,3B,NONE,O15M,2005
2381,IIB,PRT,13,353.88,672.74,3,2381,8C-9A,3C,NONE,O15M,2005
187894,IIB,PRT,,,63084.48,29,187894,8C-9A,3T,NONE,O15M,2005
143,IIB,PRT,,,25.67,1,143,8C-9A,GILL,NONE,O15M,2005
5363,IIB,PRT,,,1167.32,6,5363,8C-9A,POTS,NONE,O15M,2005
26650.8,IIB,ENG,,1134,11844.8,1,26650.8,8C-9A,3B,NONE,O15M,2006
4928,IIB,ENG,,448,2750,1,4928,8C-9A,3C,NONE,O15M,2006
3136,IIB,ENG,,448,1750,1,3136,8C-9A,POTS,NONE,O15M,2006
344706,IIB,FRA,,,68441,10,344706,8C-9A,3A,NONE,O15M,2006
66246,IIB,FRA,,,20760,7,66246,8C-9A,3B,NONE,O15M,2006
686,IIB,FRA,,,368,1,686,8C-9A,NONE,NONE,O15M,2006
5439,IIB,FRA,,,2801,1,5439,8C-9A,PEL_SEINE,NONE,O15M,2006
310606,IIB,FRA,,,72411,92,310606,8C-9A,PEL_TRAWL,NONE,O15M,2006
1612,IIB,IRL,,,636,1,1612,8C-9A,3A,NONE,O15M,2006
1684,IIB,IRL,,,712,1,1684,8C-9A,3C,NONE,O15M,2006
6020,IIB,IRL,,,2968,2,6020,8C-9A,PEL_TRAWL,NONE,O15M,2006
6137863,IIB,PRT,12494,709531.89,2415904.81,46,6137863,8C-9A,3A,NONE,O15M,2006
184177,IIB,PRT,874,18571.65,56354.52,15,184177,8C-9A,3B,NONE,O15M,2006
42739,IIB,PRT,144,8214.3,15748.97,5,42739,8C-9A,3C,NONE,O15M,2006
389797,IIB,PRT,,,113098.89,65,389797,8C-9A,3T,NONE,O15M,2006
38325,IIB,PRT,,,8078.99,11,38325,8C-9A,POTS,NONE,O15M,2006
3234,IIB,SCO,,503,1440,1,3234,8C-9A,3B,NONE,O15M,2006
15685,IIB,DEU,,,7090,2,15685,8C-9A,POTS,NONE,O15M,2007
1984.5,IIB,ENG,,567,882,1,1984.5,8C-9A,3B,NONE,O15M,2007
270799,IIB,FRA,,,53192,10,270799,8C-9A,3A,NONE,O15M,2007
105891,IIB,FRA,,,29821,6,105891,8C-9A,3B,NONE,O15M,2007
317890,IIB,FRA,,,78711,65,317890,8C-9A,PEL_TRAWL,NONE,O15M,2007
2472,IIB,IRL,,,1011,2,2472,8C-9A,3C,NONE,O15M,2007
8941107,IIB,PRT,18059,933407.01,3448031.34,51,8941107,8C-9A,3A,NONE,O15M,2007
718060,IIB,PRT,3250,61119.17,200584.77,31,718060,8C-9A,3B,NONE,O15M,2007
97385,IIB,PRT,359,14005.07,34427.51,9,97385,8C-9A,3C,NONE,O15M,2007
912379,IIB,PRT,,,249773.91,80,912379,8C-9A,3T,NONE,O15M,2007
883,IIB,PRT,,,193.24,2,883,8C-9A,GILL,NONE,O15M,2007
115043,IIB,PRT,,,24767.12,17,115043,8C-9A,POTS,NONE,O15M,2007
23373,IIB,DEU,,,10547,1,23373,8C-9A,POTS,NONE,O15M,2008
315954,IIB,FRA,,,68384,9,315954,8C-9A,3A,NONE,O15M,2008
285226,IIB,FRA,,,93521,10,285226,8C-9A,3B,NONE,O15M,2008
40052,IIB,FRA,,,25107,3,40052,8C-9A,3C,NONE,O15M,2008
507,IIB,FRA,,,117,1,507,8C-9A,3T,NONE,O15M,2008
1674,IIB,FRA,,,474,1,1674,8C-9A,GILL,NONE,O15M,2008
42877,IIB,FRA,,,17154,10,42877,8C-9A,PEL_TRAWL,NONE,O15M,2008
8299896,IIB,PRT,16877,928760.14,3220932.04,49,8299896,8C-9A,3A,NONE,O15M,2008
776629,IIB,PRT,3573,67347.07,222613.42,29,776629,8C-9A,3B,NONE,O15M,2008
