annex,country,regulated area ,regulated gear ,species,specon,sum_discards,sum_landings,vessel length,year
BOB,FRA,8A-BOB,BEAM,NEP,NONE,,2.346,O10T15M,2003
BOB,FRA,8A-BOB,BEAM,SCR,NONE,,1.157,O10T15M,2003
BOB,FRA,8A-BOB,BEAM,WHG,NONE,,0.037,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,ARX,NONE,,39.168,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,BIB,NONE,,0.398,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,BLL,NONE,,0.05,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,BRB,NONE,,0.019,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,CET,NONE,,0.817,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,CLJ,NONE,,4.365,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,CLV,NONE,,2.696,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,CPR,NONE,,3.473,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,CRU,NONE,,0.057,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,CTC,NONE,,1.778,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,ELE,NONE,,0.078,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,GUG,NONE,,0.001,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,GUR,NONE,,0.002,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,HOM,NONE,,0.006,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,LBE,NONE,,0.001,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,MGR,NONE,,0.104,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,MUL,NONE,,1.35,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,MUX,NONE,,0.089,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,MZZ,NONE,,0.703,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,OYC,NONE,,0.003,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,OYF,NONE,,0.044,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,QSC,NONE,,0.018,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,RJC,NONE,,0.027,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,RJM,NONE,,0.004,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,SBG,NONE,,0.013,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,SCL,NONE,,0.645,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,SCX,NONE,,167.139,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,SDV,NONE,,0.003,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,SKA,NONE,,0.192,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,SME,NONE,,0.047,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,SQC,NONE,,0.56,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,SRG,NONE,,0.012,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,TOE,NONE,,0.001,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,WHE,NONE,,0.014,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,WRA,NONE,,0.042,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,ANF,NONE,,0.621,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,CSH,NONE,,0.666,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,SOL,NONE,,1.987,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,CRE,NONE,,0.36,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,HKE,NONE,,3.169,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,PLE,NONE,,0.097,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,BSS,NONE,,1.18,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,SCE,NONE,,455.115,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,LIN,NONE,,0.01,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,NEP,NONE,,0.1,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,POL,NONE,,0.137,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,SCR,NONE,,0.921,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,TUR,NONE,,0.08,O10T15M,2003
BOB,FRA,8A-BOB,DREDGE,WHG,NONE,,1.774,O10T15M,2003
BOB,FRA,8B-BOB,DREDGE,BLL,NONE,,0.004,O10T15M,2003
BOB,FRA,8B-BOB,DREDGE,CET,NONE,,0.084,O10T15M,2003
BOB,FRA,8B-BOB,DREDGE,CTC,NONE,,0.232,O10T15M,2003
BOB,FRA,8B-BOB,DREDGE,GUG,NONE,,0.021,O10T15M,2003
BOB,FRA,8B-BOB,DREDGE,MGR,NONE,,0.064,O10T15M,2003
BOB,FRA,8B-BOB,DREDGE,MUX,NONE,,0.028,O10T15M,2003
BOB,FRA,8B-BOB,DREDGE,MZZ,NONE,,0.042,O10T15M,2003
BOB,FRA,8B-BOB,DREDGE,SCL,NONE,,0.002,O10T15M,2003
BOB,FRA,8B-BOB,DREDGE,SKA,NONE,,0.001,O10T15M,2003
BOB,FRA,8B-BOB,DREDGE,SQC,NONE,,0.204,O10T15M,2003
BOB,FRA,8B-BOB,DREDGE,TOE,NONE,,0.003,O10T15M,2003
BOB,FRA,8B-BOB,DREDGE,SOL,NONE,,0.159,O10T15M,2003
BOB,FRA,8B-BOB,DREDGE,HKE,NONE,,0.038,O10T15M,2003
BOB,FRA,8B-BOB,DREDGE,BSS,NONE,,0.034,O10T15M,2003
BOB,FRA,8B-BOB,DREDGE,SCR,NONE,,0.011,O10T15M,2003
BOB,FRA,8B-BOB,DREDGE,WHG,NONE,,0.054,O10T15M,2003
BOB,FRA,8A-BOB,GILL,BIB,NONE,,44.825,O10T15M,2003
BOB,FRA,8A-BOB,GILL,BLL,NONE,,3.012,O10T15M,2003
BOB,FRA,8A-BOB,GILL,BOG,NONE,,0.039,O10T15M,2003
BOB,FRA,8A-BOB,GILL,BRB,NONE,,18.238,O10T15M,2003
BOB,FRA,8A-BOB,GILL,BSH,NONE,,19.934,O10T15M,2003
BOB,FRA,8A-BOB,GILL,CPR,NONE,,0.08,O10T15M,2003
BOB,FRA,8A-BOB,GILL,CRU,NONE,,0.013,O10T15M,2003
BOB,FRA,8A-BOB,GILL,CRW,NONE,,0.666,O10T15M,2003
BOB,FRA,8A-BOB,GILL,CTC,NONE,,7.058,O10T15M,2003
BOB,FRA,8A-BOB,GILL,FLE,NONE,,0.957,O10T15M,2003
BOB,FRA,8A-BOB,GILL,GAR,NONE,,0.043,O10T15M,2003
BOB,FRA,8A-BOB,GILL,GFB,NONE,,0.165,O10T15M,2003
BOB,FRA,8A-BOB,GILL,GUG,NONE,,0.06,O10T15M,2003
BOB,FRA,8A-BOB,GILL,GUR,NONE,,1.338,O10T15M,2003
BOB,FRA,8A-BOB,GILL,GUX,NONE,,0.626,O10T15M,2003
BOB,FRA,8A-BOB,GILL,HOM,NONE,,1.663,O10T15M,2003
BOB,FRA,8A-BOB,GILL,JOD,NONE,,0.237,O10T15M,2003
BOB,FRA,8A-BOB,GILL,LBE,NONE,,1.433,O10T15M,2003
BOB,FRA,8A-BOB,GILL,MAS,NONE,,0.007,O10T15M,2003
BOB,FRA,8A-BOB,GILL,MEG,NONE,,0.007,O10T15M,2003
BOB,FRA,8A-BOB,GILL,MGR,NONE,,0.019,O10T15M,2003
BOB,FRA,8A-BOB,GILL,MUL,NONE,,22.597,O10T15M,2003
BOB,FRA,8A-BOB,GILL,MUX,NONE,,19.596,O10T15M,2003
BOB,FRA,8A-BOB,GILL,MZZ,NONE,,9.383,O10T15M,2003
BOB,FRA,8A-BOB,GILL,PAC,NONE,,0.052,O10T15M,2003
BOB,FRA,8A-BOB,GILL,RJC,NONE,,1.433,O10T15M,2003
BOB,FRA,8A-BOB,GILL,RJM,NONE,,4.622,O10T15M,2003
BOB,FRA,8A-BOB,GILL,RJN,NONE,,0.057,O10T15M,2003
BOB,FRA,8B-BOB,PEL_TRAWL,FLE,SBCIIIART5,,0.00484,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,GAD,SBCIIIART5,,0.66902,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,GAR,SBCIIIART5,,2.53161,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,GUG,SBCIIIART5,,0.0104,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,GUR,SBCIIIART5,,0.0035,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,GUU,SBCIIIART5,,0.00133,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,ILL,SBCIIIART5,,0.2596,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,JOD,SBCIIIART5,,0.1171,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,KGX,SBCIIIART5,,15.91461,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,LAU,SBCIIIART5,,0.0032,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,LBE,SBCIIIART5,,0.0404,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,LIO,SBCIIIART5,,0.0026,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,LZS,SBCIIIART5,,10.11648,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,MAS,SBCIIIART5,,7.78604,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,MGC,SBCIIIART5,,0.07119,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,MGR,SBCIIIART5,,17.29306,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,MGS,SBCIIIART5,,0.87316,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,MLR,SBCIIIART5,,4.59806,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,MUR,SBCIIIART5,,0.37348,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,MYL,SBCIIIART5,,0.02178,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,MYV,SBCIIIART5,,0.029,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,MZZ,SBCIIIART5,,0.72302,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,OAL,SBCIIIART5,,0.02202,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,OCC,SBCIIIART5,,0.0066,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,OCT,SBCIIIART5,,0.00554,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,QSC,SBCIIIART5,,0.00315,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,SBA,SBCIIIART5,,0.007,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,SBG,SBCIIIART5,,0.92091,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,SDV,SBCIIIART5,,0.20864,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,SKH,SBCIIIART5,,0.196,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,SOS,SBCIIIART5,,0.18001,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,SOX,SBCIIIART5,,0.005,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,SPU,SBCIIIART5,,6.13908,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,SQZ,SBCIIIART5,,1.8309,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,SRG,SBCIIIART5,,0.78263,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,SSB,SBCIIIART5,,0.0085,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,SWA,SBCIIIART5,,2.12347,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,SYC,SBCIIIART5,,0.08263,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,TRI,SBCIIIART5,,0.07881,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,TTR,SBCIIIART5,,0.00253,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,UCA,SBCIIIART5,,0.00958,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,USB,SBCIIIART5,,0.4811,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,WEG,SBCIIIART5,,0.05144,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,WHE,SBCIIIART5,,0.083,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,ANF,SBCIIIART5,,0.22614,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,COD,SBCIIIART5,,0.0069,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,SAL,SBCIIIART5,,0.0433,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,SOL,SBCIIIART5,,0.99266,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,HKE,SBCIIIART5,,3.14268,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,BSS,SBCIIIART5,,4.71067,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,FLX,SBCIIIART5,,0.54814,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,NEP,SBCIIIART5,,0.08768,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,OTH,SBCIIIART5,,0.01,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,POL,SBCIIIART5,,0.17608,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,RAJ,SBCIIIART5,,0.08878,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,POK,SBCIIIART5,,0.00267,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,SCR,SBCIIIART5,,0.10102,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,TUR,SBCIIIART5,,0.087,O10T15M,2011
BOB,FRA,8B-BOB,PEL_TRAWL,WHG,SBCIIIART5,,3.08118,O10T15M,2011
BOB,FRA,8A-BOB,POTS,BIB,SBCIIIART5,,0.49878,O10T15M,2011
BOB,FRA,8A-BOB,POTS,BLL,SBCIIIART5,,0.0666,O10T15M,2011
BOB,FRA,8A-BOB,POTS,BRB,SBCIIIART5,,0.35577,O10T15M,2011
BOB,FRA,8A-BOB,POTS,CEP,SBCIIIART5,,0.0021,O10T15M,2011
BOB,FRA,8A-BOB,POTS,CPR,SBCIIIART5,,19.90062,O10T15M,2011
BOB,FRA,8A-BOB,POTS,CRA,SBCIIIART5,,3.85425,O10T15M,2011
BOB,FRA,8A-BOB,POTS,CTC,SBCIIIART5,,0.07993,O10T15M,2011
BOB,FRA,8A-BOB,POTS,CTL,SBCIIIART5,,0.0082,O10T15M,2011
BOB,FRA,8A-BOB,POTS,DGX,SBCIIIART5,,0.02332,O10T15M,2011
BOB,FRA,8A-BOB,POTS,FLE,SBCIIIART5,,0.01134,O10T15M,2011
BOB,FRA,8A-BOB,POTS,GAD,SBCIIIART5,,0.01585,O10T15M,2011
BOB,FRA,8A-BOB,POTS,GUR,SBCIIIART5,,0.0354,O10T15M,2011
BOB,FRA,8A-BOB,POTS,GUU,SBCIIIART5,,0.0053,O10T15M,2011
BOB,FRA,8A-BOB,POTS,JOD,SBCIIIART5,,0.25902,O10T15M,2011
BOB,FRA,8A-BOB,POTS,KGX,SBCIIIART5,,0.07,O10T15M,2011
BOB,FRA,8A-BOB,POTS,LBE,SBCIIIART5,,16.66659,O10T15M,2011
BOB,FRA,8A-BOB,POTS,LIO,SBCIIIART5,,3.73612,O10T15M,2011
BOB,FRA,8A-BOB,POTS,LZS,SBCIIIART5,,0.00228,O10T15M,2011
BOB,FRA,8A-BOB,POTS,MGC,SBCIIIART5,,0.00614,O10T15M,2011
BOB,FRA,8A-BOB,POTS,MGR,SBCIIIART5,,0.08677,O10T15M,2011
BOB,FRA,8A-BOB,POTS,MGS,SBCIIIART5,,0.0052,O10T15M,2011
BOB,FRA,8A-BOB,POTS,MKG,SBCIIIART5,,0.01997,O10T15M,2011
BOB,FRA,8A-BOB,POTS,MLR,SBCIIIART5,,0.1791,O10T15M,2011
BOB,FRA,8A-BOB,POTS,MUR,SBCIIIART5,,0.17009,O10T15M,2011
BOB,FRA,8A-BOB,POTS,MZZ,SBCIIIART5,,0.22685,O10T15M,2011
BOB,FRA,8A-BOB,POTS,OCT,SBCIIIART5,,0.67599,O10T15M,2011
BOB,FRA,8A-BOB,POTS,PLZ,SBCIIIART5,,0.01,O10T15M,2011
BOB,FRA,8A-BOB,POTS,RPG,SBCIIIART5,,0.0896,O10T15M,2011
BOB,FRA,8A-BOB,POTS,SBG,SBCIIIART5,,0.0671,O10T15M,2011
BOB,FRA,8A-BOB,POTS,SBP,SBCIIIART5,,0.015,O10T15M,2011
BOB,FRA,8A-BOB,POTS,SDV,SBCIIIART5,,0.71143,O10T15M,2011
BOB,FRA,8A-BOB,POTS,SHD,SBCIIIART5,,0.0622,O10T15M,2011
BOB,FRA,8A-BOB,POTS,SLO,SBCIIIART5,,0.00553,O10T15M,2011
BOB,FRA,8A-BOB,POTS,SOS,SBCIIIART5,,0.01406,O10T15M,2011
BOB,FRA,8A-BOB,POTS,SPU,SBCIIIART5,,0.0047,O10T15M,2011
BOB,FRA,8A-BOB,POTS,SQZ,SBCIIIART5,,0.19557,O10T15M,2011
BOB,FRA,8A-BOB,POTS,SRG,SBCIIIART5,,0.01238,O10T15M,2011
BOB,FRA,8A-BOB,POTS,SWA,SBCIIIART5,,0.0296,O10T15M,2011
BOB,FRA,8A-BOB,POTS,SYC,SBCIIIART5,,0.50817,O10T15M,2011
BOB,FRA,8A-BOB,POTS,SYT,SBCIIIART5,,0.04235,O10T15M,2011
BOB,FRA,8A-BOB,POTS,TRI,SBCIIIART5,,0.0068,O10T15M,2011
BOB,FRA,8A-BOB,POTS,USB,SBCIIIART5,,3.2102,O10T15M,2011
BOB,FRA,8A-BOB,POTS,VSC,SBCIIIART5,,2.97495,O10T15M,2011
BOB,FRA,8A-BOB,POTS,WEG,SBCIIIART5,,0.053,O10T15M,2011
BOB,FRA,8A-BOB,POTS,WHE,SBCIIIART5,,22.4068,O10T15M,2011
BOB,FRA,8A-BOB,POTS,SRX,SBCIIIART5,,0.01921,O10T15M,2011
BOB,FRA,8A-BOB,POTS,ANF,SBCIIIART5,,2.39149,O10T15M,2011
BOB,FRA,8A-BOB,POTS,COD,SBCIIIART5,,0.10951,O10T15M,2011
BOB,FRA,8A-BOB,POTS,CSH,SBCIIIART5,,0.0296,O10T15M,2011
BOB,FRA,8A-BOB,POTS,SOL,SBCIIIART5,,0.96321,O10T15M,2011
BOB,FRA,8A-BOB,GILL,SBG,NONE,,1.557,O10T15M,2003
BOB,FRA,8A-BOB,GILL,SCL,NONE,,16.563,O10T15M,2003
BOB,FRA,8A-BOB,GILL,SDV,NONE,,3.536,O10T15M,2003
BOB,FRA,8A-BOB,GILL,SHD,NONE,,0.154,O10T15M,2003
BOB,FRA,8A-BOB,GILL,SKA,NONE,,0.835,O10T15M,2003
BOB,FRA,8A-BOB,GILL,SOS,NONE,,0.231,O10T15M,2003
BOB,FRA,8A-BOB,GILL,SOX,NONE,,2.113,O10T15M,2003
BOB,FRA,8A-BOB,GILL,SQC,NONE,,0.011,O10T15M,2003
BOB,FRA,8A-BOB,GILL,SRG,NONE,,0.115,O10T15M,2003
BOB,FRA,8A-BOB,GILL,TOE,NONE,,0.03,O10T15M,2003
BOB,FRA,8A-BOB,GILL,WRA,NONE,,18.098,O10T15M,2003
BOB,FRA,8A-BOB,GILL,ANF,NONE,,42.681,O10T15M,2003
BOB,FRA,8A-BOB,GILL,COD,NONE,,3.452,O10T15M,2003
BOB,FRA,8A-BOB,GILL,SAL,NONE,,0.005,O10T15M,2003
BOB,FRA,8A-BOB,GILL,DAB,NONE,,0.064,O10T15M,2003
BOB,FRA,8A-BOB,GILL,SOL,NONE,,70.824,O10T15M,2003
BOB,FRA,8A-BOB,GILL,CRE,NONE,,21.285,O10T15M,2003
BOB,FRA,8A-BOB,GILL,HKE,NONE,,166.743,O10T15M,2003
BOB,FRA,8A-BOB,GILL,PLE,NONE,,3.701,O10T15M,2003
BOB,FRA,8A-BOB,GILL,BSS,NONE,,20.974,O10T15M,2003
BOB,FRA,8A-BOB,GILL,SCE,NONE,,0.477,O10T15M,2003
BOB,FRA,8A-BOB,GILL,HAD,NONE,,4.477,O10T15M,2003
BOB,FRA,8A-BOB,GILL,LEM,NONE,,0.216,O10T15M,2003
BOB,FRA,8A-BOB,GILL,LIN,NONE,,8.185,O10T15M,2003
BOB,FRA,8A-BOB,GILL,SQI,NONE,,0.031,O10T15M,2003
BOB,FRA,8A-BOB,GILL,NEP,NONE,,0.388,O10T15M,2003
BOB,FRA,8A-BOB,GILL,DGS,NONE,,0.065,O10T15M,2003
BOB,FRA,8A-BOB,GILL,POL,NONE,,166.993,O10T15M,2003
BOB,FRA,8A-BOB,GILL,POR,NONE,,0.345,O10T15M,2003
BOB,FRA,8A-BOB,GILL,POK,NONE,,0.235,O10T15M,2003
BOB,FRA,8A-BOB,GILL,SCR,NONE,,102.462,O10T15M,2003
BOB,FRA,8A-BOB,GILL,TUR,NONE,,5.017,O10T15M,2003
BOB,FRA,8A-BOB,GILL,WHG,NONE,,34.824,O10T15M,2003
BOB,FRA,8B-BOB,GILL,BIB,NONE,,3.436,O10T15M,2003
BOB,FRA,8B-BOB,GILL,BLL,NONE,,2.182,O10T15M,2003
BOB,FRA,8B-BOB,GILL,BON,NONE,,1.571,O10T15M,2003
BOB,FRA,8B-BOB,GILL,BRB,NONE,,4.685,O10T15M,2003
BOB,FRA,8B-BOB,GILL,BSH,NONE,,1.162,O10T15M,2003
BOB,FRA,8B-BOB,GILL,CET,NONE,,0.202,O10T15M,2003
BOB,FRA,8B-BOB,GILL,COB,NONE,,0.343,O10T15M,2003
BOB,FRA,8B-BOB,GILL,CRW,NONE,,0.019,O10T15M,2003
BOB,FRA,8B-BOB,GILL,CTC,NONE,,7.182,O10T15M,2003
BOB,FRA,8B-BOB,GILL,DGX,NONE,,0.073,O10T15M,2003
BOB,FRA,8B-BOB,GILL,GAR,NONE,,0.301,O10T15M,2003
BOB,FRA,8B-BOB,GILL,GUR,NONE,,0.07,O10T15M,2003
BOB,FRA,8B-BOB,GILL,GUX,NONE,,2.037,O10T15M,2003
BOB,FRA,8B-BOB,GILL,HMM,NONE,,0.015,O10T15M,2003
BOB,FRA,8B-BOB,GILL,HOM,NONE,,1.054,O10T15M,2003
BOB,FRA,8B-BOB,GILL,JOD,NONE,,0.002,O10T15M,2003
BOB,FRA,8B-BOB,GILL,LAS,NONE,,1.683,O10T15M,2003
BOB,FRA,8B-BOB,GILL,LBE,NONE,,0.323,O10T15M,2003
BOB,FRA,8B-BOB,GILL,MGR,NONE,,5.505,O10T15M,2003
BOB,FRA,8B-BOB,GILL,MUL,NONE,,2.498,O10T15M,2003
BOB,FRA,8B-BOB,GILL,MUX,NONE,,4.865,O10T15M,2003
BOB,FRA,8B-BOB,GILL,MZZ,NONE,,0.129,O10T15M,2003
BOB,FRA,8B-BOB,GILL,PAC,NONE,,0.014,O10T15M,2003
BOB,FRA,8B-BOB,GILL,RJC,NONE,,0.491,O10T15M,2003
BOB,FRA,8B-BOB,GILL,RJM,NONE,,1.57,O10T15M,2003
BOB,FRA,8B-BOB,GILL,RJN,NONE,,0.015,O10T15M,2003
BOB,FRA,8B-BOB,GILL,RPG,NONE,,0.008,O10T15M,2003
BOB,FRA,8B-BOB,GILL,SBA,NONE,,0.524,O10T15M,2003
BOB,FRA,8B-BOB,GILL,SBG,NONE,,22.016,O10T15M,2003
BOB,FRA,8B-BOB,GILL,SCL,NONE,,0.387,O10T15M,2003
BOB,FRA,8B-BOB,GILL,SCO,NONE,,0.064,O10T15M,2003
BOB,FRA,8B-BOB,GILL,SHD,NONE,,10.942,O10T15M,2003
BOB,FRA,8B-BOB,GILL,SKA,NONE,,0.215,O10T15M,2003
BOB,FRA,8B-BOB,GILL,SLM,NONE,,4.269,O10T15M,2003
BOB,FRA,8B-BOB,GILL,SOS,NONE,,1.86,O10T15M,2003
BOB,FRA,8B-BOB,GILL,SOX,NONE,,0.004,O10T15M,2003
BOB,FRA,8B-BOB,GILL,SPU,NONE,,0.639,O10T15M,2003
BOB,FRA,8B-BOB,GILL,SRG,NONE,,11.758,O10T15M,2003
BOB,FRA,8B-BOB,GILL,SSB,NONE,,4.023,O10T15M,2003
BOB,FRA,8B-BOB,GILL,TRI,NONE,,0.002,O10T15M,2003
BOB,FRA,8B-BOB,GILL,TRS,NONE,,0.026,O10T15M,2003
BOB,FRA,8B-BOB,GILL,WEG,NONE,,1.099,O10T15M,2003
BOB,FRA,8B-BOB,GILL,WRA,NONE,,0.022,O10T15M,2003
BOB,FRA,8B-BOB,GILL,ANF,NONE,,3.15,O10T15M,2003
BOB,FRA,8B-BOB,GILL,COD,NONE,,0.005,O10T15M,2003
BOB,FRA,8B-BOB,GILL,SAL,NONE,,0.439,O10T15M,2003
BOB,FRA,8B-BOB,GILL,DAB,NONE,,0.01,O10T15M,2003
BOB,FRA,8B-BOB,GILL,CSH,NONE,,0.902,O10T15M,2003
BOB,FRA,8B-BOB,GILL,SOL,NONE,,34.909,O10T15M,2003
BOB,FRA,8B-BOB,GILL,CRE,NONE,,1.561,O10T15M,2003
BOB,FRA,8B-BOB,GILL,HKE,NONE,,51.946,O10T15M,2003
BOB,FRA,8B-BOB,GILL,PLE,NONE,,0.212,O10T15M,2003
BOB,FRA,8B-BOB,GILL,BSS,NONE,,20.552,O10T15M,2003
BOB,FRA,8B-BOB,GILL,LIN,NONE,,0.01,O10T15M,2003
BOB,FRA,8B-BOB,GILL,DGS,NONE,,0.036,O10T15M,2003
BOB,FRA,8B-BOB,GILL,POL,NONE,,0.548,O10T15M,2003
BOB,FRA,8B-BOB,GILL,POR,NONE,,0.069,O10T15M,2003
BOB,FRA,8B-BOB,GILL,SCR,NONE,,1.781,O10T15M,2003
BOB,FRA,8B-BOB,GILL,TUR,NONE,,5.48,O10T15M,2003
BOB,FRA,8B-BOB,GILL,WHG,NONE,,2.624,O10T15M,2003
BOB,FRA,8A-BOB,LONGLINE,BIB,NONE,,3.043,O10T15M,2003
BOB,FRA,8A-BOB,LONGLINE,BRB,NONE,,0.022,O10T15M,2003
BOB,FRA,8A-BOB,LONGLINE,BSH,NONE,,1.596,O10T15M,2003
BOB,FRA,8A-BOB,LONGLINE,GFB,NONE,,0.506,O10T15M,2003
BOB,FRA,8A-BOB,LONGLINE,GUR,NONE,,0.053,O10T15M,2003
BOB,FRA,8A-BOB,LONGLINE,GUX,NONE,,0.041,O10T15M,2003
BOB,FRA,8A-BOB,LONGLINE,MZZ,NONE,,0.246,O10T15M,2003
BOB,FRA,8A-BOB,LONGLINE,PAC,NONE,,0.013,O10T15M,2003
BOB,FRA,8A-BOB,LONGLINE,RJC,NONE,,0.396,O10T15M,2003
BOB,FRA,8A-BOB,LONGLINE,RJM,NONE,,0.071,O10T15M,2003
BOB,FRA,8A-BOB,LONGLINE,RJN,NONE,,0.007,O10T15M,2003
BOB,FRA,8A-BOB,LONGLINE,SCL,NONE,,5.754,O10T15M,2003
BOB,FRA,8A-BOB,LONGLINE,SDV,NONE,,1.386,O10T15M,2003
BOB,FRA,8A-BOB,LONGLINE,SKA,NONE,,1.373,O10T15M,2003
